time,poselinear_left_x,poselinear_left_y,poselinear_left_z,poseangle_left_x,poseangle_left_y,poseangle_left_z,poseangle_left_w,poselinear_right_x,poselinear_right_y,poselinear_right_z,poseangle_right_x,poseangle_right_y,poseangle_right_z,poseangle_right_w,twistlinear_left_x,twistlinear_left_y,twistlinear_left_z,twistangular_left_x,twistangular_left_y,twistangular_left_z,twistlinear_right_x,twistlinear_right_y,twistlinear_right_z,twistangular_right_x,twistangular_right_y,twistangular_right_z,wrenchforce_left_x,wrenchforce_left_y,wrenchforce_left_z,wrenchtorque_left_x,wrenchtorque_left_y,wrenchtorque_left_z,wrenchforce_right_x,wrenchforce_right_y,wrenchforce_right_z,wrenchtorque_right_x,wrenchtorque_right_y,wrenchtorque_right_z
0.7305,0.4734,0.0514,0.2739,0.3750,0.8383,-0.3898,-0.0685,0.4738,-0.0549,0.2728,-0.3705,0.8411,0.3881,-0.0692
0.7405,0.4734,0.0514,0.2739,0.3750,0.8383,-0.3898,-0.0685,0.4738,-0.0549,0.2729,-0.3705,0.8411,0.3881,-0.0692
0.7505,0.4734,0.0514,0.2739,0.3750,0.8383,-0.3898,-0.0686,0.4738,-0.0549,0.2729,-0.3705,0.8411,0.3881,-0.0692
0.7605,0.4734,0.0514,0.2740,0.3751,0.8383,-0.3899,-0.0686,0.4737,-0.0550,0.2729,-0.3706,0.8410,0.3881,-0.0693
0.7705,0.4734,0.0514,0.2740,0.3751,0.8383,-0.3899,-0.0686,0.4737,-0.0550,0.2729,-0.3706,0.8410,0.3881,-0.0693
0.7805,0.4734,0.0514,0.2740,0.3751,0.8382,-0.3899,-0.0686,0.4737,-0.0550,0.2729,-0.3706,0.8410,0.3880,-0.0693
0.7905,0.4733,0.0514,0.2740,0.3751,0.8382,-0.3899,-0.0686,0.4737,-0.0550,0.2730,-0.3707,0.8410,0.3880,-0.0693
0.8005,0.4733,0.0514,0.2740,0.3751,0.8382,-0.3899,-0.0687,0.4737,-0.0550,0.2730,-0.3707,0.8410,0.3880,-0.0693
0.8105,0.4733,0.0514,0.2740,0.3751,0.8382,-0.3899,-0.0687,0.4736,-0.0550,0.2730,-0.3708,0.8410,0.3880,-0.0693
0.8205,0.4733,0.0514,0.2740,0.3752,0.8382,-0.3899,-0.0687,0.4736,-0.0550,0.2730,-0.3708,0.8410,0.3879,-0.0693
